2021 output area,2021,Density
E00015478,"6,428.60",6428.6
E00015436,"10,717.00",10717
E00015438,"2,009.30",2009.3
E00015440,"6,110.00",6110
E00015447,"13,063.40",13063.4
E00015451,"5,580.90",5580.9
E00015479,"8,216.60",8216.6
E00015527,"13,268.30",13268.3
E00015528,"15,279.20",15279.2
E00015562,"9,164.00",9164
E00015563,"8,181.80",8181.8
E00015565,"11,470.60",11470.6
E00015567,"5,923.40",5923.4
E00015983,"8,843.00",8843
E00015985,"6,943.90",6943.9
E00015987,"7,186.50",7186.5
E00015990,"21,526.70",21526.7
E00015992,"15,407.70",15407.7
E00015997,"16,187.50",16187.5
E00015986,"10,078.90",10078.9
E00015988,"15,963.30",15963.3
E00015994,"5,567.20",5567.2
E00015995,"6,929.30",6929.3
E00015996,"11,327.20",11327.2
E00015712,"7,128.50",7128.5
E00015713,"19,567.90",19567.9
E00015732,"6,183.40",6183.4
E00015734,"4,089.40",4089.4
E00015738,"9,260.50",9260.5
E00015733,"9,403.50",9403.5
E00015735,"8,619.00",8619
E00015736,"11,638.40",11638.4
E00015737,"8,542.40",8542.4
E00015739,"23,636.40",23636.4
E00015740,"20,849.70",20849.7
E00015741,"12,338.70",12338.7
E00015742,"8,148.10",8148.1
E00015743,"6,374.50",6374.5
E00015744,"9,849.60",9849.6
E00015745,"9,521.40",9521.4
E00015910,"15,071.80",15071.8
E00015913,"46,231.90",46231.9
E00015916,"29,400.00",29400
E00015924,"9,736.10",9736.1
E00015929,"12,328.80",12328.8
E00177515,"20,242.70",20242.7
E00177684,"45,853.70",45853.7
E00015921,"10,210.80",10210.8
E00015923,"10,696.90",10696.9
E00015927,"9,682.50",9682.5
E00015931,"10,156.70",10156.7
E00015932,"17,441.90",17441.9
E00015934,"11,200.00",11200
E00015526,"10,243.20",10243.2
E00015561,"13,221.80",13221.8
E00015566,"8,361.80",8361.8
E00015568,"11,498.10",11498.1
E00015572,"9,333.30",9333.3
E00015529,"13,514.90",13514.9
E00015564,"8,148.10",8148.1
E00015569,"12,551.40",12551.4
E00015570,"10,985.40",10985.4
E00015573,"10,095.50",10095.5
E00015530,"6,666.70",6666.7
E00015536,"11,136.40",11136.4
E00015537,"7,020.90",7020.9
E00015540,"7,083.30",7083.3
E00015542,"8,750.00",8750
E00015571,"10,150.00",10150
E00015894,"12,400.00",12400
E00015895,"10,630.90",10630.9
E00015898,"6,928.30",6928.3
E00015902,"7,839.10",7839.1
E00015935,"3,792.50",3792.5
E00015891,"9,341.30",9341.3
E00015892,"7,959.20",7959.2
E00015897,"11,335.00",11335
E00015925,"14,093.60",14093.6
E00015926,"10,997.30",10997.3
E00015930,"13,047.60",13047.6
E00015437,"12,821.20",12821.2
E00015444,"9,703.40",9703.4
